 mode_no k freq damp filt1 filt2 filt3 
 193   0.3200000E+00  -0.1219452E-01  -0.3363315E-01   0.4333872E-11   0.0000000E+00   0.3891447E-09
 202   0.3200000E+00   0.1588529E-01  -0.8467198E-02   0.7582836E-17   0.0000000E+00   0.5585710E-08
 215   0.3200000E+00   0.1025606E-01  -0.9797277E-02   0.4708311E-17   0.0000000E+00   0.5960120E-08
 225   0.3200000E+00   0.5460836E-02  -0.1078305E-01   0.9208895E-14   0.0000000E+00   0.2164798E-08
  88   0.3400000E+00  -0.2352288E+00  -0.6034547E-03   0.8186199E-20   0.0000000E+00   0.1037808E-08
  99   0.3400000E+00   0.1817556E+00  -0.5022971E-03   0.1205179E-19   0.0000000E+00   0.8953693E-09
 114   0.3400000E+00  -0.1335321E+00  -0.2605779E-02   0.2946667E-19   0.0000000E+00   0.2935273E-09
 127   0.3400000E+00  -0.9729927E-01  -0.6285669E-02   0.5203791E-18   0.0000000E+00   0.6636484E-09
 130   0.3400000E+00   0.8685520E-01  -0.1698088E-02   0.1376048E-18   0.0000000E+00   0.1782558E-09
 137   0.3400000E+00  -0.7749761E-01  -0.1131015E-01   0.3093370E-17   0.0000000E+00   0.1132653E-08
 146   0.3400000E+00  -0.6343720E-01  -0.1668558E-01   0.3364821E-17   0.0000000E+00   0.1469919E-08
 151   0.3400000E+00   0.5290275E-01  -0.3306765E-02   0.2500297E-17   0.0000000E+00   0.1189821E-08
 156   0.3400000E+00  -0.5189829E-01  -0.2170974E-01   0.9147967E-18   0.0000000E+00   0.9207410E-09
 163   0.3400000E+00  -0.4169612E-01  -0.2611129E-01   0.4119233E-18   0.0000000E+00   0.1022185E-08
 169   0.3400000E+00   0.3544131E-01  -0.5105400E-02   0.1074280E-16   0.0000000E+00   0.1994005E-08
 173   0.3400000E+00  -0.3227878E-01  -0.2979930E-01   0.5006687E-18   0.0000000E+00   0.9377802E-09
 181   0.3400000E+00  -0.2333829E-01  -0.3274504E-01   0.2478272E-18   0.0000000E+00   0.4722257E-09
 186   0.3400000E+00   0.2464454E-01  -0.6898565E-02   0.2886675E-16   0.0000000E+00   0.3357775E-08
 189   0.3400000E+00  -0.1467759E-01  -0.3494282E-01   0.8600350E-13   0.0000000E+00   0.1289666E-09
 202   0.3400000E+00   0.1708129E-01  -0.8536625E-02   0.4447158E-16   0.0000000E+00   0.4615975E-08
 213   0.3400000E+00   0.1122666E-01  -0.9915417E-02   0.2923100E-16   0.0000000E+00   0.4711650E-08
 224   0.3400000E+00   0.6282566E-02  -0.1096185E-01   0.2348046E-15   0.0000000E+00   0.2474574E-08
  86   0.3600000E+00  -0.2481523E+00  -0.6096141E-03   0.3727870E-20   0.0000000E+00   0.1166892E-08
  95   0.3600000E+00   0.1916741E+00  -0.5067554E-03   0.1802480E-19   0.0000000E+00   0.1658243E-08
 112   0.3600000E+00  -0.1411675E+00  -0.2618166E-02   0.2825801E-19   0.0000000E+00   0.7443254E-09
 125   0.3600000E+00  -0.1029882E+00  -0.6318346E-02   0.1930581E-18   0.0000000E+00   0.2542171E-09
 128   0.3600000E+00   0.9176818E-01  -0.1704196E-02   0.6848947E-19   0.0000000E+00   0.1827649E-08
